src_link_id,src_url,src_title,src_domain_dr,src_domain_traffic,src_page_traffic,src_page_refdomains,src_page_ext_links,src_page_linked_domains,src_page_ur,root_name,is_root,is_spam_domain,link_type,is_dofollow,is_nofollow,is_ugc,is_sponsored,is_content,anchor,left_snippet,right_snippet,first_seen,last_seen,last_visited,http_code,redirect_code,lost_reason,target_url
-4479492465725660964,"https://debt-reduction-solution.com/bad_credit/c/bloglist/how+to+repair+credit+report,0",how to repair credit report: : How to repair your credit report after bankruptcy (blog),41,0,0,0,52,35,0,debt-reduction-solution.com,True,True,text,True,False,False,False,True,[more...],no credit repair company can make deliberately false or misleading,,2026-02-21T06:00:04Z,,2026-04-13T13:45:26Z,200,,,http://sparkshark.com/archives/2008/12/27/the-credit-repair-organizations-act-croa/
-4454988148722356678,http://rss2.com/feeds/the-spark-shark-1/5/,"Professional Electrician | Moore & Oklahoma City, OK | Spark Shark (archive ID #5) - Read it at RSS2.com",8,0,0,0,38,16,0,rss2.com,True,False,text,False,True,False,False,True,See How to Buy High Fashion Clothing That Gives Back Your Money’s Worth,,,2024-01-10T23:42:26Z,,2026-02-01T12:36:23Z,200,,,http://sparkshark.com/archives/2008/10/06/see-how-to-buy-high-fashion-clothing-that-gives-back-your-moneys-worth/
-4405865161662961951,http://rss2.com/feeds/the-spark-shark-1/58/,"Professional Electrician | Moore & Oklahoma City, OK | Spark Shark (archive ID #58) - Read it at RSS2.com",8,0,0,0,37,22,0,rss2.com,True,False,text,False,True,False,False,True,Pose for Good Photos in the Graduation Ceremony,,,2024-01-12T11:49:49Z,,2026-02-01T22:43:02Z,200,,,http://sparkshark.com/archives/2011/04/22/pose-for-good-photos-in-the-graduation-ceremony/
-4392943197237854776,"https://www.debt-reduction-solution.com/bad_credit/c,k/bloglist/credit+repair+ebook,0",credit repair ebook : The Credits Secrets Bible Can Help Your Credit Score (blog),41,0,0,0,54,32,0,debt-reduction-solution.com,True,True,text,True,False,False,False,True,[more...],no credit repair company can make deliberately false or misleading,,2026-04-11T07:37:31Z,,2026-04-11T07:37:31Z,200,,,http://sparkshark.com/archives/2008/12/27/the-credit-repair-organizations-act-croa/
-4383942660364531293,http://rss2.com/feeds/the-spark-shark-1/97/,"Professional Electrician | Moore & Oklahoma City, OK | Spark Shark (archive ID #97) - Read it at RSS2.com",8,0,0,0,46,25,0,rss2.com,True,False,image,False,True,False,False,True,External link Link for this entry,,,2024-01-10T23:51:00Z,,2026-01-24T07:21:14Z,200,,,http://sparkshark.com/archives/2012/02/11/on-line-bookmaker-bonuses/
-4353018068811635057,http://rss2.com/feeds/the-spark-shark-1/72/,"Professional Electrician | Moore & Oklahoma City, OK | Spark Shark (archive ID #72) - Read it at RSS2.com",8,0,0,0,53,25,0,rss2.com,True,False,text,False,True,False,False,True,Long Womens Cardigans Will Supply Years of Elegant Wear,,,2024-01-12T00:25:13Z,,2026-02-01T12:36:54Z,200,,,http://sparkshark.com/archives/2011/07/07/long-womens-cardigans-will-supply-years-of-elegant-wear/
-4335695681533316769,http://rss2.com/feeds/The-Spark-Shark-1/89/,"Professional Electrician | Moore & Oklahoma City, OK | Spark Shark (archive ID #89) - Read it at RSS2.com",8,0,0,0,39,23,0,rss2.com,True,False,text,False,True,False,False,True,Luxury Skiing Vacations Is a First-Class Idea for a Quite Extraordinary Winter Experience,,,2024-01-10T23:51:16Z,,2026-01-24T09:53:13Z,200,,,http://sparkshark.com/archives/2011/11/19/luxury-skiing-vacations-is-a-first-class-idea-for-a-quite-extraordinary-winter-experience/
-4288654528119731875,"https://debt-reduction-solution.com/bad_credit/c,k/bloglist/how+can+you+repair+your+credit,0",how can you repair your credit : DIY Credit Repair (blog),41,0,0,0,55,42,0,debt-reduction-solution.com,True,True,text,True,False,False,False,True,[more...],no credit repair company can make deliberately false or misleading,,2026-02-14T16:54:29Z,,2026-04-09T17:42:25Z,200,,,http://sparkshark.com/archives/2008/12/27/the-credit-repair-organizations-act-croa/
-4264234737363372559,http://rss2.com/feeds/the-spark-shark-1/74/,"Professional Electrician | Moore & Oklahoma City, OK | Spark Shark (archive ID #74) - Read it at RSS2.com",8,0,0,0,51,23,0,rss2.com,True,False,text,False,True,False,False,True,"Airline Tickets,Meridian Dentis,Utah Grass Fed Beef",,,2024-01-11T19:28:54Z,,2026-02-01T10:41:43Z,200,,,http://sparkshark.com/archives/2011/07/15/airline-ticketsmeridian-dentisutah-grass-fed-beef/
-4244257416106682782,http://rss2.com/feeds/the-spark-shark-1/55/,"Professional Electrician | Moore & Oklahoma City, OK | Spark Shark (archive ID #55) - Read it at RSS2.com",8,0,0,0,55,29,0,rss2.com,True,False,text,False,True,False,False,True,"Vacation Packages, Medical Weight Loss, School Grants",,,2024-01-12T11:48:01Z,,2026-02-02T00:25:53Z,200,,,http://sparkshark.com/archives/2011/03/17/vacation-packages-medical-weight-loss-school-grants/
-4241103518414343046,http://rss2.com/feeds/The-Spark-Shark-1/73/,"Professional Electrician | Moore & Oklahoma City, OK | Spark Shark (archive ID #73) - Read it at RSS2.com",8,0,0,0,46,20,0,rss2.com,True,False,image,False,True,False,False,True,External link Link for this entry,,,2024-01-11T16:28:23Z,,2026-02-01T10:30:43Z,200,,,http://sparkshark.com/archives/2011/07/12/info-on-photovoltaic-panels/
-4236954585373236608,http://rss2.com/feeds/the-spark-shark-1/60/,"Professional Electrician | Moore & Oklahoma City, OK | Spark Shark (archive ID #60) - Read it at RSS2.com",8,0,0,0,61,23,0,rss2.com,True,False,text,False,True,False,False,True,Three Things an Affordable Group Health Insurance California Can Do for Your Company,,,2024-01-12T11:51:19Z,,2026-02-01T20:36:54Z,200,,,http://sparkshark.com/archives/2011/05/06/three-things-an-affordable-group-health-insurance-california-can-do-for-your-company/
-4230542710576769474,http://rss2.com/feeds/the-spark-shark-1/57/,"Professional Electrician | Moore & Oklahoma City, OK | Spark Shark (archive ID #57) - Read it at RSS2.com",8,0,0,0,47,23,0,rss2.com,True,False,text,False,True,False,False,True,Internet Safety: a Parents Purpose in Checking up that Kids Are Secure while They Browse the Internet,,,2024-01-12T11:50:56Z,,2026-02-01T22:42:33Z,200,,,http://sparkshark.com/archives/2011/04/05/internet-safety-a-parents-purpose-in-checking-up-that-kids-are-secure-while-they-browse-the-internet/
-4225435003676081125,http://rss2.com/feeds/The-Spark-Shark-1/75/,"Professional Electrician | Moore & Oklahoma City, OK | Spark Shark (archive ID #75) - Read it at RSS2.com",8,0,0,0,61,28,0,rss2.com,True,False,image,False,True,False,False,False,"Professional Electrician | Moore & Oklahoma City, OK | Spark Shark",,,2025-08-29T21:02:54Z,,2026-02-01T08:31:42Z,200,,,https://www.sparkshark.com/
-4191139930668063387,"https://www.debt-reduction-solution.com/bad_credit/c/bloglist/credit+repair+credit+report,0",credit repair credit report: : How to repair your credit report after bankruptcy (blog),41,0,0,0,52,35,0,debt-reduction-solution.com,True,True,text,True,False,False,False,True,[more...],no credit repair company can make deliberately false or misleading,,2025-09-20T13:41:15Z,,2026-04-12T19:21:51Z,200,,,http://sparkshark.com/archives/2008/12/27/the-credit-repair-organizations-act-croa/
-4178694597169820024,"https://debt-reduction-solution.com/bad_credit/c/bloglist/repairing+credit+report,0",repairing credit report: : How to repair your credit report after bankruptcy (blog),41,0,0,0,52,35,0,debt-reduction-solution.com,True,True,text,True,False,False,False,True,[more...],no credit repair company can make deliberately false or misleading,,2026-02-21T03:41:15Z,,2026-04-13T13:34:47Z,200,,,http://sparkshark.com/archives/2008/12/27/the-credit-repair-organizations-act-croa/
-4175678621675243487,"https://debt-reduction-solution.com/credit_report/c,k/bloglist/bad+credit,0","bad credit : Repair Bad Credit, Avoid The Scams (blog)",41,0,0,0,56,42,0,debt-reduction-solution.com,True,True,text,True,False,False,False,True,[more...],never any guarantee you can restore it to “perfect” status,,2025-10-01T01:34:52Z,,2026-05-07T08:02:30Z,200,,,http://www.sparkshark.com/archives/2009/01/11/credit-repair-myths-exposed/
-4171905594601872256,https://booksreadr.org/page-24e1c4ffe4cf034b7fc9db45de6528f9.html,Where to buy 🚀 aged domains and backlinks 🔥 from booksreadr.org| 2414-4034,8,0,0,0,9997,9994,0,booksreadr.org,True,True,text,True,False,False,False,False,sparkshark.com,sparkshares.com sparkshark-vip.com,sparksharkart.com sparksharkcreative.com,2026-02-01T05:22:08Z,,2026-05-11T03:13:00Z,200,,,https://sparkshark.com/
-4160784242991892631,"https://debt-reduction-solution.com/bad_credit/c/bloglist/credit+repair+organization+act,0",credit repair organization act: : What to Look for in a Credit Counselor (blog),41,0,0,0,59,36,0,debt-reduction-solution.com,True,True,text,True,False,False,False,True,[more...],to say it doesn’t work. If you undertake to repair,,2026-02-21T06:16:39Z,,2026-04-13T17:16:23Z,200,,,https://sparkshark.com/archives/2009/01/11/credit-repair-myths-exposed/
-4122370698754866148,http://rss2.com/feeds/the-spark-shark-1/10/,"Professional Electrician | Moore & Oklahoma City, OK | Spark Shark (archive ID #10) - Read it at RSS2.com",8,0,0,0,34,16,0,rss2.com,True,False,image,False,True,False,False,False,"Professional Electrician | Moore & Oklahoma City, OK | Spark Shark",,,2025-08-05T01:38:58Z,,2026-02-01T12:37:22Z,200,,,https://www.sparkshark.com/
-4119845138791588742,http://rss2.com/feeds/the-spark-shark-1/3/,"Professional Electrician | Moore & Oklahoma City, OK | Spark Shark (archive ID #3) - Read it at RSS2.com",8,0,0,0,37,18,0,rss2.com,True,False,text,False,True,False,False,False,http://www.SparkShark.com/feed/,Feed URL:,,2024-01-10T23:42:07Z,,2026-02-01T12:38:27Z,200,,,http://www.sparkshark.com/feed/
-4104624104398169314,"https://debt-reduction-solution.com/bad_credit/c/bloglist/free+credit+repair+letters,0",free credit repair letters: : How to Select the Right Company When Looking for a Credit Attorney (blog),41,0,0,0,57,42,0,debt-reduction-solution.com,True,True,text,True,False,False,False,True,[more...],to say it doesn’t work. If you undertake to repair,,2026-02-21T06:02:26Z,,2026-04-13T17:13:07Z,200,,,http://sparkshark.com/archives/2009/01/11/credit-repair-myths-exposed/
-4090694610902131524,http://rss2.com/feeds/the-spark-shark-1/61/,"Professional Electrician | Moore & Oklahoma City, OK | Spark Shark (archive ID #61) - Read it at RSS2.com",8,0,0,0,56,23,0,rss2.com,True,False,text,False,True,False,False,True,Something You Definitely Should Check out - JWH-210,,,2024-01-12T08:52:17Z,,2026-02-01T19:09:30Z,200,,,http://sparkshark.com/archives/2011/05/09/something-you-definitely-should-check-out-jwh-210/
-4086983653693440041,"https://www.debt-reduction-solution.com/bad_credit/c,k/bloglist/repair+your+own+credit+report,0",repair your own credit report : How to repair your credit report after bankruptcy (blog),41,0,0,0,52,35,0,debt-reduction-solution.com,True,True,text,True,False,False,False,True,[more...],no credit repair company can make deliberately false or misleading,,2025-09-14T12:57:42Z,,2026-05-08T01:17:21Z,200,,,http://sparkshark.com/archives/2008/12/27/the-credit-repair-organizations-act-croa/
-4073443669607127987,"https://www.debt-reduction-solution.com/credit_report/c/bloglist/free+yearly+credit+report,1",free yearly credit report: : The Competition Is Based On Price And It’s Vicious! (blog),41,0,0,0,49,31,0,debt-reduction-solution.com,True,True,text,True,False,False,False,True,[more...],"are available, and why they are used. A credit report",,2026-04-23T16:41:13Z,,2026-04-23T16:41:13Z,200,,,http://sparkshark.com/archives/2009/01/11/what-is-a-credit-report/
-4073102783897552167,"https://www.debt-reduction-solution.com/credit_report/c/bloglist/disputing+credit+report,1",disputing credit report: : Liens (blog),41,0,0,0,57,38,0,debt-reduction-solution.com,True,True,text,True,False,False,False,True,[more...],never any guarantee you can restore it to “perfect” status,,2025-09-15T23:38:31Z,,2026-04-07T12:19:20Z,200,,,https://sparkshark.com/archives/2009/01/11/credit-repair-myths-exposed/
-4067089781083497736,https://simplywebshop.shop/before-finding-seoexpress-com-i-spent-too-much-on-expensive-agencies-with-poor-results-my-rankings-stayed-flat-but-they-delivered-high-quality-web-2.-0-backlinks-that-pushed-me-to,"Before Finding SEOExpress.org, I Spent Too Much Money on Expensive Agencies That Never Delivered Results; however, their High-Quality Web 2.0 Backlinks Pushed My Rankings to Top Three for Main Products in Just Two Months. Now Leads Are Flowing In More Than Ever — Truly a Cost-Effective Solution! ★★★★★ 💯 — Simply Web Shop",28,0,0,0,8849,5193,0,simplywebshop.shop,True,True,text,False,True,False,False,False,"Before I found SEOExpress.org, running sparkshark.com felt overwhelming with too many competitors ahead of me. Their technical SEO audit helped uncover issues that were costing me leads! Now, after working together for six weeks, I've outranked four local competitors and boosted sales by an amazing 180%! If you're looking for real results at great prices, check them out 🚀",,,2026-04-18T09:54:49Z,,2026-04-18T09:54:49Z,200,,,http://www.sparkshark.com/
-4042900004291177520,http://rss2.com/feeds/The-Spark-Shark-1/87/,"Professional Electrician | Moore & Oklahoma City, OK | Spark Shark (archive ID #87) - Read it at RSS2.com",8,0,0,0,40,19,0,rss2.com,True,False,image,False,True,False,False,True,External link Link for this entry,,,2024-01-11T03:19:13Z,,2026-02-01T08:47:24Z,200,,,http://sparkshark.com/archives/2011/10/29/beach-vacations-or-city-breaks/
-4030122993034112060,"https://www.debt-reduction-solution.com/credit_report/c/bloglist/credit+restoration,0",credit restoration: : Credit Crisis Watch: Gaining Positive Traction (blog),41,0,0,0,66,42,0,debt-reduction-solution.com,True,True,text,True,False,False,False,True,[more...],never any guarantee you can restore it to “perfect” status,,2026-04-14T03:21:29Z,,2026-04-14T03:21:29Z,200,,,https://sparkshark.com/archives/2009/01/11/credit-repair-myths-exposed/
-3994493636646151898,http://rss2.com/feeds/the-spark-shark-1/56/,"Professional Electrician | Moore & Oklahoma City, OK | Spark Shark (archive ID #56) - Read it at RSS2.com",8,0,0,0,56,29,0,rss2.com,True,False,text,False,True,False,False,True,"New York Vacations, Dallas Foundation Repair, Portable Hard Drive",,,2024-01-12T11:48:12Z,,2026-02-01T22:53:21Z,200,,,http://sparkshark.com/archives/2011/04/01/new-york-vacations-dallas-foundation-repair-portable-hard-drive/
-3935693115066861516,"https://debt-reduction-solution.com/credit_report/c,k/bloglist/bad+credit+credit+repair,0",bad credit credit repair : Allow Self Credit Repair To Help You (blog),41,0,0,0,42,31,0,debt-reduction-solution.com,True,True,text,True,False,False,False,True,[more...],never any guarantee you can restore it to “perfect” status,,2026-02-11T23:08:34Z,,2026-02-11T23:08:34Z,200,,,https://sparkshark.com/archives/2009/01/11/credit-repair-myths-exposed/
-3908056893516804825,"https://debt-reduction-solution.com/credit_report/c,k/bloglist/credit+repair,0",credit repair : Credit Repair In 4 Easy Steps (blog),41,0,0,0,57,45,0,debt-reduction-solution.com,True,True,text,True,False,False,False,True,[more...],never any guarantee you can restore it to “perfect” status,,2025-10-01T01:04:28Z,,2026-04-19T08:19:31Z,200,,,https://sparkshark.com/archives/2009/01/11/credit-repair-myths-exposed/
-3876293648244046016,http://rss2.com/feeds/the-spark-shark-1/72/,"Professional Electrician | Moore & Oklahoma City, OK | Spark Shark (archive ID #72) - Read it at RSS2.com",8,0,0,0,53,25,0,rss2.com,True,False,text,False,True,False,False,True,"Honda of Burleson, Texas Gift Baskets,Cheap Car Rental",,,2024-01-12T00:25:13Z,,2026-02-01T12:36:54Z,200,,,http://sparkshark.com/archives/2011/07/06/honda-of-burleson-texas-gift-basketscheap-car-rental/
-3862776543063732098,http://rss2.com/feeds/the-spark-shark-1/97/,"Professional Electrician | Moore & Oklahoma City, OK | Spark Shark (archive ID #97) - Read it at RSS2.com",8,0,0,0,46,25,0,rss2.com,True,False,text,False,True,False,False,True,"Fort worth Birthday Party, Wedding Photographers Birmingham, Sherman Dentures",,,2024-01-10T23:51:00Z,,2026-01-24T07:21:14Z,200,,,http://sparkshark.com/archives/2012/02/11/fort-worth-birthday-party-wedding-photographers-birmingham-sherman-dentures/
-3861493983161959172,https://simplywebshop.shop/before-finding-seoexpress-com-i-spent-too-much-on-expensive-agencies-with-poor-results-my-rankings-stayed-flat-but-they-delivered-high-quality-web-2.-0-backlinks-that-pushed-me-to,"Before Finding SEOExpress.org, I Spent Too Much Money on Expensive Agencies That Never Delivered Results; however, their High-Quality Web 2.0 Backlinks Pushed My Rankings to Top Three for Main Products in Just Two Months. Now Leads Are Flowing In More Than Ever — Truly a Cost-Effective Solution! ★★★★★ 💯 — Simply Web Shop",28,0,0,0,8849,5193,0,simplywebshop.shop,True,True,text,False,True,False,False,False,"Before I found SEOExpress.org, running sparkshark.com felt overwhelming with too many competitors ahead of me. Their technical SEO audit helped uncover issues that were costing me leads! Now, after working together for six weeks, I've outranked four local competitors and boosted sales by an amazing 180%! If you're looking for real results at great prices, check them out 🚀",,,2026-04-18T09:54:49Z,,2026-04-18T09:54:49Z,200,,,https://sparkshark.com/
-3820512476288305602,https://rank-top.click/kpfk-take-your-website-to-the-top-with-expert-seo/,Buy Powerful High-Quality Dofollow SEO Backlinks to Rank on Google’s 1st Page – Rank Top – Boost Your Website Ranking,74,0,0,28,7170,6173,0,rank-top.click,True,True,text,False,True,False,False,False,Thrive sparkshark.com rankings: niche guest posts + backlinks; DR/DA/TF elevate — any language. | Visit buyseolink.com for any Query,,,2026-05-07T12:42:39Z,,2026-05-07T12:42:39Z,200,,,http://www.sparkshark.com/
-3814888586578201981,"https://www.debt-reduction-solution.com/credit_report/c,k/bloglist/credit+repair+information,0",credit repair information : Suze Orman Financial Video - Women and Money (blog),41,0,0,0,27,20,0,debt-reduction-solution.com,True,True,text,True,False,False,False,True,[more...],never any guarantee you can restore it to “perfect” status,,2025-09-28T03:07:32Z,,2026-05-08T14:53:20Z,200,,,http://sparkshark.com/archives/2009/01/11/credit-repair-myths-exposed/
-3814788939299027692,"https://www.debt-reduction-solution.com/debt/c/bloglist/eliminate+unsecured+credit+card+debt,0",eliminate unsecured credit card debt: : Out Of Debt By Following 5 Tips (blog),41,0,0,0,54,37,0,debt-reduction-solution.com,True,True,text,True,False,False,False,True,[more...],there is any hope of controlling your credit card debt,,2026-04-15T02:06:07Z,,2026-04-15T02:06:07Z,200,,,http://sparkshark.com/archives/2008/12/27/how-to-eliminate-credit-card-debt/
-3803097037280389950,http://rss2.com/feeds/The-Spark-Shark-1/71/,"Professional Electrician | Moore & Oklahoma City, OK | Spark Shark (archive ID #71) - Read it at RSS2.com",8,0,0,0,61,29,0,rss2.com,True,False,text,False,True,False,False,True,In Search for Australia’s Finest Holiday Accommodation,,,2024-01-11T19:19:39Z,,2026-02-01T11:02:50Z,200,,,http://sparkshark.com/archives/2011/06/28/in-search-for-australias-finest-holiday-accommodation/
-3777492526093836684,"https://debt-reduction-solution.com/bad_credit/c,k/bloglist/credit+repair+scams,0",credit repair scams : Identify Credit Repair Scam in 6 Ways!! (blog),41,0,0,0,57,40,0,debt-reduction-solution.com,True,True,text,True,False,False,False,True,[more...],to say it doesn’t work. If you undertake to repair,,2025-09-26T06:51:01Z,,2026-03-15T10:48:21Z,200,,,http://sparkshark.com/archives/2009/01/11/credit-repair-myths-exposed/
-3761459659396832977,http://rss2.com/feeds/the-spark-shark-1/55/,"Professional Electrician | Moore & Oklahoma City, OK | Spark Shark (archive ID #55) - Read it at RSS2.com",8,0,0,0,55,29,0,rss2.com,True,False,image,False,True,False,False,True,External link Link for this entry,,,2024-01-12T11:48:01Z,,2026-02-02T00:25:53Z,200,,,http://sparkshark.com/archives/2011/03/25/honey-i-shrunk-our-car/
-3751499203423711641,https://nettools.guru/7f97f5f71b5040e3ac8fbaaa2cc25d91/,7f97f5f71b5040e3ac8fbaaa2cc25d91 – net tools guru,29,0,0,0,9933,9124,0,nettools.guru,True,True,text,True,False,False,False,True,sparkshark.com,,,2025-12-20T22:49:18Z,,2026-01-29T17:28:02Z,200,,,https://sparkshark.com/
-3735223245715316464,http://rss2.com/feeds/The-Spark-Shark-1/84/,"Professional Electrician | Moore & Oklahoma City, OK | Spark Shark (archive ID #84) - Read it at RSS2.com",8,0,0,0,41,21,0,rss2.com,True,False,text,False,True,False,False,True,Always Ensure Authorized Files when Doing Personal Financial Loans Today,,,2024-01-11T08:01:26Z,,2026-02-01T08:19:12Z,200,,,http://sparkshark.com/archives/2011/10/02/always-ensure-authorized-files-when-doing-personal-financial-loans-today/
-3726191407546198199,http://rss2.com/feeds/the-spark-shark-1/57/,"Professional Electrician | Moore & Oklahoma City, OK | Spark Shark (archive ID #57) - Read it at RSS2.com",8,0,0,0,47,23,0,rss2.com,True,False,text,False,True,False,False,True,Why You Should Be Looking out for a Web Directory Dedicated to Solar Power,,,2024-01-12T11:50:56Z,,2026-02-01T22:42:33Z,200,,,http://sparkshark.com/archives/2011/04/06/why-you-should-be-looking-out-for-a-web-directory-dedicated-to-solar-power/
-3546219723144446623,http://rss2.com/feeds/the-spark-shark-1/76/,"Professional Electrician | Moore & Oklahoma City, OK | Spark Shark (archive ID #76) - Read it at RSS2.com",8,0,0,0,53,25,0,rss2.com,True,False,text,False,True,False,False,True,"Rent a Car,Honda of Burleson,Honda of Burleson",,,2024-01-11T16:28:42Z,,2026-02-01T08:23:23Z,200,,,http://sparkshark.com/archives/2011/07/25/rent-a-carhonda-of-burlesonhonda-of-burleson/
-3505649382189484356,"https://debt-reduction-solution.com/bad_credit/c,k/bloglist/credit+report+information,0",credit report information : Rx for Arizona Consumers’ [HomeBuyers} Credit (blog),41,0,0,0,58,43,0,debt-reduction-solution.com,True,True,text,True,False,False,False,True,[more...],no credit repair company can make deliberately false or misleading,,2025-09-24T23:36:15Z,,2026-04-21T15:52:22Z,200,,,http://sparkshark.com/archives/2008/12/27/the-credit-repair-organizations-act-croa/
-3503389818763881622,https://www.getwebsiteworth.com/7f97f5f71b5040e3ac8fbaaa2cc25d91-l/,Where to buy 🚀 aged domains and backlinks 🔥 | 7975-7150,18,0,0,0,9996,9134,0,getwebsiteworth.com,True,True,text,True,False,False,False,False,sparkshark.com,sparkshares.com sparkshark-vip.com,sparksharkart.com sparksharkcreative.com,2025-12-13T23:39:26Z,,2026-05-08T20:53:21Z,200,,,https://sparkshark.com/
-3494960904248536598,"https://debt-reduction-solution.com/credit_report/c/bloglist/disputing+credit+report,1",disputing credit report: : Liens (blog),41,0,0,0,63,40,0,debt-reduction-solution.com,True,True,text,True,False,False,False,True,[more...],never any guarantee you can restore it to “perfect” status,,2026-05-05T05:24:45Z,,2026-05-05T05:24:45Z,200,,,https://sparkshark.com/archives/2009/01/11/credit-repair-myths-exposed/
-3490481650202811261,https://www.bbb.org/us/ok/oklahoma-city/profile/electrical-contractors/spark-shark-electric-0995-90130075/addressId/134759,Spark Shark Electric | BBB Business Profile | Better Business Bureau,93,3747160,0,0,17,10,0,bbb.org,True,False,text,False,True,False,False,False,Visit Website,,,2026-04-04T18:08:52Z,,2026-04-04T18:08:52Z,200,,,https://www.sparkshark.com/
-3469292800837809184,http://rss2.com/feeds/the-spark-shark-1/58/,"Professional Electrician | Moore & Oklahoma City, OK | Spark Shark (archive ID #58) - Read it at RSS2.com",8,0,0,0,37,22,0,rss2.com,True,False,text,False,True,False,False,True,When Making an Even Odds Betting?,,,2024-01-12T11:49:49Z,,2026-02-01T22:43:02Z,200,,,http://sparkshark.com/archives/2011/04/22/when-making-an-even-odds-betting/
-3429453510287965740,http://rss2.com/feeds/the-spark-shark-1/72/,"Professional Electrician | Moore & Oklahoma City, OK | Spark Shark (archive ID #72) - Read it at RSS2.com",8,0,0,0,53,25,0,rss2.com,True,False,text,False,True,False,False,True,"Cheap Tickets,Engagement Ring Springfield MO,Boise Dentis",,,2024-01-12T00:25:13Z,,2026-02-01T12:36:54Z,200,,,http://sparkshark.com/archives/2011/07/07/cheap-ticketsengagement-ring-springfield-moboise-dentis/
-3410262591584406398,http://rss2.com/feeds/the-spark-shark-1/63/,"Professional Electrician | Moore & Oklahoma City, OK | Spark Shark (archive ID #63) - Read it at RSS2.com",8,0,0,0,57,24,0,rss2.com,True,False,image,False,True,False,False,False,"Professional Electrician | Moore & Oklahoma City, OK | Spark Shark",,,2025-08-29T04:06:43Z,,2026-02-01T17:22:53Z,200,,,https://www.sparkshark.com/
-3369105757800643714,"https://debt-reduction-solution.com/bad_credit/c/bloglist/credit+repair+lawyer,0","credit repair lawyer: : Repairing Credit Is Hard, Not Impossible (blog)",41,0,0,0,54,38,0,debt-reduction-solution.com,True,True,text,True,False,False,False,True,[more...],to say it doesn’t work. If you undertake to repair,,2026-02-21T06:24:25Z,,2026-04-13T21:09:04Z,200,,,http://www.sparkshark.com/archives/2009/01/11/credit-repair-myths-exposed/
-3357669181371374868,http://rss2.com/feeds/the-spark-shark-1/4/,"Professional Electrician | Moore & Oklahoma City, OK | Spark Shark (archive ID #4) - Read it at RSS2.com",8,0,0,0,31,15,0,rss2.com,True,False,text,False,True,False,False,True,Doc Johnson Do it Again with the Seven Inch Soft Dong Dildo,,,2024-01-10T23:42:17Z,,2026-02-01T12:41:19Z,200,,,http://sparkshark.com/archives/2008/09/02/doc-johnson-do-it-again-with-the-seven-inch-soft-dong-dildo/
-3351683006174061321,"https://debt-reduction-solution.com/credit_report/c,k/bloglist/do+it+yourself+credit+repair,0",do it yourself credit repair : Credit Repair In 4 Easy Steps (blog),41,0,0,0,59,45,0,debt-reduction-solution.com,True,True,text,True,False,False,False,True,[more...],never any guarantee you can restore it to “perfect” status,,2026-02-12T02:17:43Z,,2026-02-12T02:17:43Z,200,,,https://sparkshark.com/archives/2009/01/11/credit-repair-myths-exposed/
-3335906454395712475,http://rss2.com/feeds/The-Spark-Shark-1/70/,"Professional Electrician | Moore & Oklahoma City, OK | Spark Shark (archive ID #70) - Read it at RSS2.com",8,0,0,0,59,29,0,rss2.com,True,False,image,False,True,False,False,False,"Professional Electrician | Moore & Oklahoma City, OK | Spark Shark",,,2025-08-30T02:51:52Z,,2026-02-01T12:29:51Z,200,,,https://www.sparkshark.com/
-3307727616353667440,http://rss2.com/feeds/the-spark-shark-1/56/,"Professional Electrician | Moore & Oklahoma City, OK | Spark Shark (archive ID #56) - Read it at RSS2.com",8,0,0,0,56,29,0,rss2.com,True,False,text,False,True,False,False,True,The Pendulum Formula of Share Markets,,,2024-01-12T11:48:12Z,,2026-02-01T22:53:21Z,200,,,http://sparkshark.com/archives/2011/03/29/the-pendulum-formula-of-share-markets/
-3296946650379434114,http://rss2.com/feeds/the-spark-shark-1/10/,"Professional Electrician | Moore & Oklahoma City, OK | Spark Shark (archive ID #10) - Read it at RSS2.com",8,0,0,0,34,16,0,rss2.com,True,False,text,False,True,False,False,True,What You Need to Know about Flooring,,,2024-01-10T23:41:58Z,,2026-02-01T12:37:22Z,200,,,http://sparkshark.com/archives/2008/11/20/what-you-need-to-know-about-flooring/
-3295858431166489504,http://rss2.com/feeds/the-spark-shark-1/74/,"Professional Electrician | Moore & Oklahoma City, OK | Spark Shark (archive ID #74) - Read it at RSS2.com",8,0,0,0,51,23,0,rss2.com,True,False,text,False,True,False,False,True,Exploring Health Care Careers: X Ray Technician Jobs vs. Ultrasound Technician Lines of Work,,,2024-01-11T19:28:54Z,,2026-02-01T10:41:43Z,200,,,http://sparkshark.com/archives/2011/07/12/exploring-health-care-careers-x-ray-technician-jobs-vs-ultrasound-technician-lines-of-work/
-3291814794881503728,"https://www.debt-reduction-solution.com/bad_credit/c/bloglist/credit+repair+scams,0",credit repair scams: : Identify Credit Repair Scam in 6 Ways!! (blog),41,0,0,0,57,40,0,debt-reduction-solution.com,True,True,text,True,False,False,False,True,[more...],to say it doesn’t work. If you undertake to repair,,2025-09-17T03:23:59Z,,2026-04-15T14:23:31Z,200,,,https://sparkshark.com/archives/2009/01/11/credit-repair-myths-exposed/
